"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"6606",1.317,-3.145,3.223,-2.205,-3.571,-3.943,3.244,2.73,9.423,-1.449,-3.943
"6607",-1.977,-0.312,8.461,3.203,-1.884,-2.858,3.023,2.343,1.234,-2.138,-2.858
"6608",-0.566,-0.806,5.993,6.065,3.927,3.92,-3.497,0.356,4.975,-0.475,-3.497
"6609",1.32,0.35,0.46,4.651,8.939,3.527,2.62,2.949,5.182,-1.345,-1.345
"6610",2.493,-1.062,1.219,0.469,9.797,1.524,9.256,3.662,2.501,-2.496,-2.496
"6611",6.689,-1.351,2.044,-0.47,3.852,2.345,8.343,-0.856,3.465,-2.853,-2.853
"6612",6.816,-0.882,1.85,-2.609,8.495,1.081,9.352,-0.599,1.944,-0.926,-2.609
"6613",7.34,-0.225,0.124,-7.731,3.829,3.494,7.906,-1.693,-1.562,-1.333,-7.731
"6614",2.949,1.765,4.794,-6.521,3.864,6.432,7.55,-3.833,1.935,-2.394,-6.521
"6615",2.62,0.593,5.179,-6.032,3.547,4.095,2.435,-2.346,0.847,-3.767,-6.032
"6616",8.832,-0.549,5.807,-4.218,2.452,5.338,-5.182,-1.465,0.285,-2.483,-5.182
"6617",8.696,-0.872,-0.903,-5.694,4.225,1.589,-7.429,-2.167,2.576,-3.368,-7.429
"6618",2.45,-3.313,-1.111,-3.676,4.22,6.684,-8.73,-1.626,4.475,-1.465,-8.73
"6619",-1.45,-0.17,0.505,-2.29,4.479,0.698,-7.033,4.547,2.313,1.015,-7.033
"6620",-1.388,4.746,-0.966,-1.563,6.787,5.3,5.859,-1.806,3.13,8.164,-1.806
"6621",-1.847,0.978,-1.611,2.016,5.324,7.3,7.877,2.78,2.893,7.388,-1.847
"6622",-0.712,-0.146,-3.931,3.758,5.118,8.011,7.405,-3.805,2.249,6.103,-3.931
"6623",0.368,-0.686,-8.216,3.445,5.399,10.408,0.954,-2.03,4.29,3.993,-8.216
"6624",-0.905,-1.467,-5.356,6.55,4.672,9.17,-3.305,0.573,1.735,8.155,-5.356
"6625",1.278,-0.878,-2.14,3.877,3.302,-2.086,4.285,3.054,4.233,4.686,-2.14
"6626",3.506,-0.761,-4.077,-0.72,4.753,1.475,6.62,-1.872,8.282,3.755,-4.077
"6627",5.996,-0.74,-1.577,1.016,6.251,1.947,0.041,1.479,4.106,-0.337,-1.577
"6628",4.645,-3.164,-2.154,2.02,7.823,-3.869,2.239,-1.777,4.995,-1.322,-3.869
"6629",2.947,-4.649,-3.288,-0.024,5.924,-1.188,2.586,-1.155,2.279,-3.384,-4.649
"6630",5.9,-4.733,-0.24,-1.951,5.469,2.432,7.245,-4.242,1.965,-3.323,-4.733
"6631",11.42,2.433,1.734,-0.761,4.835,7.091,5.553,-2.646,0.418,-1.41,-2.646
"6632",13.791,0.773,3.106,2.608,4.659,3.639,1.129,-0.784,0.71,-0.25,-0.784
"6633",9.759,-0.311,3.109,-1.038,0.029,-3.139,4.362,-0.793,-0.349,1.172,-3.139
"6634",4.201,-0.368,5.039,-0.634,-1.402,3.361,0.461,-0.397,2.683,1.106,-1.402
"6635",-0.503,0.34,7.514,-1.599,0.296,7.556,1.147,-1.97,3.47,-2.298,-2.298
"6636",-1.859,0.537,10.284,-3.098,3.599,0.715,-0.125,-0.526,1.43,3.932,-3.098
"6637",-3.746,-0.591,4.49,-4.363,1.725,0.359,3.896,3.858,4.428,-0.043,-4.363
"6638",-2.713,2.067,4.777,-1.451,2.053,1.662,8.789,3.635,4.796,1.38,-2.713
"6639",-1.115,6.109,7.057,-1.732,0.61,3.099,10.487,-0.774,2.582,0.15,-1.732
"6640",-2.324,3.051,7.008,-0.054,0.656,3.682,8.622,0.176,2.169,0.009,-2.324
"6641",0.307,-1.675,8.772,6.361,0.765,6.751,8.849,0.1,2.391,2.388,-1.675
"6642",4.976,-2.327,8.576,7.402,1.014,4.453,10.527,3.675,0.749,2.625,-2.327
"6643",3.323,-1.896,6.101,6.951,3.567,0.537,9.409,0.373,2.472,1.199,-1.896
"6644",-1.793,1.499,2.99,6.956,4.654,-0.749,7.841,-0.099,5.103,0.016,-1.793
"6645",0.9,-1.005,2.441,1.351,1.855,4.086,9.364,1.237,3.942,-2.625,-2.625
"6646",-2.252,-0.347,4.232,0.558,0.275,3.961,8.423,1.74,2.825,4.837,-2.252
"6647",3.612,-0.619,4.086,-1.592,5.795,0.984,7.546,-2.735,-0.348,5.628,-2.735
"6648",0.368,0.051,2.192,-2.528,4.894,1.133,2.323,-1.33,1.31,4.288,-2.528
"6649",1.012,2.636,4.423,-1.163,6.747,1.886,2.231,2.561,1.58,3.261,-1.163
"6650",-0.931,4.768,3.558,4.951,1.201,0.915,2.235,-1.793,4.295,0.923,-1.793
"6651",-2.912,0.105,5.767,6.329,0.99,-0.689,5.469,0.727,0.265,1.49,-2.912
"6652",-3.125,1.304,5.078,3.902,4.849,-0.01,3.956,4.148,5.885,1.741,-3.125
"6653",2.619,6.531,5.474,-1.027,3.543,-0.755,2.477,4.29,2.297,1.803,-1.027
"6654",2.121,1.336,3.18,2.346,6.907,0.497,3.113,5.687,6.485,1.439,0.497
"6655",-2.803,1.501,3,5.013,4.011,3.001,3.618,8.182,3.789,1.704,-2.803
"6656",-1.469,7.819,3.497,4.564,6.969,7.528,9.82,5.872,3.578,3.681,-1.469
"6657",0.443,6.082,4.501,7.616,2.082,7.415,9.395,7.27,4.627,0.925,0.443
"6658",-2.104,3.066,0.625,8.171,3.005,6.038,8.774,6.261,2.017,2.943,-2.104
"6659",0.591,2.287,0.429,4.236,1.905,2.162,7.225,3.864,4.832,0.06,0.06
"6660",2.452,3.414,-1.686,3.049,5.662,0.97,6.283,3.16,8.903,-1.779,-1.779
"6661",2.479,6.38,5.27,3.342,5.313,1.738,1.519,1.421,9.712,-0.874,-0.874
"6662",2.062,2.431,5.064,4.87,4.833,0.345,-0.119,6.166,9.163,2.799,-0.119
"6663",1.3,0.888,3.026,6.579,5.216,0.571,4.232,0.668,2.984,2.301,0.571
"6664",2.418,4.11,1.184,5.488,7.762,4.108,7.478,0.489,1.735,2.959,0.489
"6665",0.31,2.471,6.254,3.739,9.565,3.816,2.693,-2.187,6.512,0.949,-2.187
"6666",-0.968,1.887,-0.632,7.293,7.172,2.113,5.342,1.732,2.278,4.688,-0.968
"6667",3.64,0.531,3.524,1.66,8.834,3.018,5.351,5.198,0.013,3.48,0.013
"6668",7.447,4.057,-1.29,2.663,7.875,3.196,3,4.946,0.536,-0.52,-1.29
"6669",3.635,6.715,0.518,4.08,3.864,1.812,5.104,6.691,3.311,-0.815,-0.815
"6670",-3.196,3.177,0.473,2.209,-1.629,5.613,3.036,-2.284,7.136,3.173,-3.196
"6671",-4.715,3.598,3.829,6.598,2.259,9.351,1.277,2.598,4.374,1.853,-4.715
"6672",-1.369,2.863,1.02,5.287,0.197,6.852,1.798,0.665,3.821,3.8,-1.369
"6673",2.238,6.729,3.877,5.397,-0.152,7.123,1.247,0.56,3.711,8.431,-0.152
"6674",6.066,5.615,4.204,6.164,-0.651,2.862,0.489,1.048,5.062,4.448,-0.651
"6675",4.998,4.855,2.808,4.159,1.529,6.88,1.009,2.889,3.977,3.313,1.009
"6676",-2.802,4.941,1.691,2.972,4.708,7.206,1.793,3.607,9.336,3.958,-2.802
"6677",-5.891,3.677,4.632,1.91,5.357,8.643,6.851,5.197,7.893,5.303,-5.891
"6678",-2.999,5.157,1.51,2.525,7.463,-0.239,4.322,3.789,6.4,4.843,-2.999
"6679",-0.444,3.847,2.239,7.833,5.002,1.611,2.702,6.003,1.717,1.113,-0.444
"6680",0.157,1.925,4.328,4.892,-0.37,2.819,2.453,5.72,6.996,2.964,-0.37
"6681",-2.16,1.993,4.687,5.145,6.845,3.403,-0.411,10.133,6.79,4.383,-2.16
"6682",-4.871,1.513,6.8,7.281,4.886,1.222,-0.861,8.314,4.536,6.376,-4.871
"6683",-5.41,5.794,6.023,8.965,3.681,3.687,2.917,6.422,1.35,6.15,-5.41
"6684",-6.702,3.795,3.394,6.072,7.133,4.331,0.853,8.598,2.614,6.271,-6.702
"6685",-5.055,1.062,2.948,6.855,3.448,4.892,1.231,9.437,2.713,3.126,-5.055
"6686",-1.46,2.343,2.219,6.18,2.791,4.659,-0.84,8.75,2.363,5.262,-1.46
"6687",-0.157,2.556,3.832,1.421,5.393,3.513,-0.499,3.813,2.845,4.144,-0.499
"6688",1.945,4.283,6.38,6.682,3.797,4.616,0.443,5.403,3.677,2.114,0.443
"6689",2.427,5.219,3.667,8.058,5.625,2.457,1.003,2.674,3.298,3.588,1.003
"6690",3.29,4.026,4.406,6.841,2.199,1.078,1.171,4.178,0.977,8.314,0.977
"6691",5.507,4.58,3.376,8.146,5.246,-0.005,1.668,2.989,-0.897,9.527,-0.897
"6692",5.087,4.808,3.977,5.295,5.06,0.774,4.033,5.396,2.273,2.582,0.774
"6693",1.996,2.565,8.35,4.707,6.168,2.428,1.741,5.669,3.459,4.292,1.741
"6694",3.73,3.128,5.669,4.615,7.7,4.943,4.835,6.443,3.722,3.973,3.128
"6695",3.715,4.514,3.826,4.124,7.567,4.361,5.336,5.812,3.869,2.558,2.558
"6696",2.619,4.082,2.196,4.291,6.165,1.024,0.275,4.995,2.006,5.135,0.275
"6697",6.218,3.387,-0.123,3.365,3.728,4.449,3.416,7.106,0.048,5.524,-0.123
"6698",3.144,6.121,1.242,4.289,3.067,6.857,3.844,6.103,3.657,10.91,1.242
"6699",0.638,6.55,2.207,5.449,3.388,3.069,3.895,6.55,4.706,6.132,0.638
"6700",2.172,7.841,3.119,7.981,5.26,2.737,6.023,8.46,2.647,5.539,2.172
"6701",5.763,0.942,2.447,7.272,4.717,4.864,4.869,6.302,3.749,7.53,0.942
"6702",2.607,2.607,4.409,6.391,7.481,7.558,3.511,5.832,4.873,6.846,2.607
"6703",2.975,3.193,5.421,5.199,4.514,3.342,8.209,5.786,6.128,7.623,2.975
"6704",-0.92,4.34,2.764,4.874,4.872,6.064,4.699,3.341,10.622,6.699,-0.92
"6705",-0.847,9.527,3.342,3.577,6.244,6.627,9.373,6.185,10.977,6.347,-0.847
"6706",-0.532,4.252,4.752,5.527,6.469,2.846,8.959,6.995,8.819,5.162,-0.532
"6707",-0.26,1.673,7.509,7.741,4.099,2.272,7.219,3.753,7.367,7.844,-0.26
"6708",2.021,3.893,9.246,7.506,2.911,1.671,5.273,5.083,11.708,6.906,1.671
"6709",4.879,3.539,6.36,6.857,2.203,6.936,5.38,4.443,11.588,5.797,2.203
"6710",7.305,4.631,3.582,7.723,2.735,6.189,3.061,1.956,8.328,7.024,1.956
"6711",9.776,6.053,4.925,6.663,1.534,3.747,6.933,1.737,6.938,6.837,1.534
"6712",4.152,7.759,2.843,9.628,1.327,3.068,8.062,4.871,7.234,4.521,1.327
"6713",3.62,3.771,3.293,6.455,2.35,-0.241,5.652,6.869,7.065,4.091,-0.241
"6714",1.333,4.684,4.245,6.727,2.818,3.619,6.44,6.446,5.652,5.002,1.333
"6715",1.886,5.066,5.294,7.171,5.927,4.794,8.352,5.287,4.806,4.583,1.886
"6716",3.217,5.382,3.746,6.183,3.712,5.172,10.157,4.896,5.985,5.732,3.217
"6717",6.273,5.574,5.114,8.333,3.937,5.255,9.773,4.67,7.076,6.155,3.937
"6718",6.992,5.334,6.307,7.081,7.97,6.852,8.363,7.12,7.498,5.595,5.334
"6719",7.408,0.918,9.819,7.1,8.333,5.258,7.635,5.122,8.158,6.054,0.918
"6720",10.06,5.29,9.333,7.612,4.142,4.795,8.557,6.006,5.902,6.173,4.142
"6721",5.199,4.846,6.873,7.66,2.156,5.557,7.829,6.609,5.787,6.812,2.156
"6722",4.043,4.517,3.841,8.491,0.785,4.545,8.309,6.611,8.079,4.368,0.785
"6723",4.798,4.219,4.157,5.141,1.453,8.68,8.614,4.264,8.717,7.692,1.453
"6724",3.085,5.766,6.595,6.534,1.553,6.65,6.902,6.236,5.529,8.197,1.553
"6725",5.833,8.206,8.032,6.933,2.793,3.094,6.939,5.315,5.802,5.352,2.793
"6726",4.51,7.215,11.706,8.738,3.938,2.84,8.768,6.323,7.608,6.161,2.84
"6727",4.134,6.299,6,5.222,7.551,5.207,7.587,4.359,8.35,5.427,4.134
"6728",5.442,6.583,10.971,5.568,2.953,6.213,6.918,8.331,10.595,5.354,2.953
"6729",5.741,4.478,11.688,7.098,4.163,9.728,5.33,12.031,11.243,5.541,4.163
"6730",8.696,5.999,7.412,3.811,9.006,10.733,7.646,14.06,8.024,4.794,3.811
"6731",9.527,6.646,8.301,6.293,11.027,14.797,10.034,15.04,7.571,7.244,6.293
"6732",9.018,5.864,7.345,10.599,8.79,9.938,9.707,15.231,9.838,8.069,5.864
"6733",10.029,7.367,6.976,9.104,9.76,7.028,12.119,13.904,9.431,8.217,6.976
"6734",12.805,5.987,6.849,7.99,11.316,9.539,10.501,11.547,7.778,6.138,5.987
"6735",10.756,7.833,9.847,8.638,8.458,10.828,9.499,9.08,7.446,7.002,7.002
"6736",11.625,7.806,8.749,8.552,11.042,9.344,10.241,9.465,7.283,7.154,7.154
"6737",9.086,8.093,8.855,9.552,10.153,8.129,9.031,8.271,7.252,8.832,7.252
"6738",7.744,9.15,10.461,8.555,11.498,5.483,7.2,7.511,7.405,6.839,5.483
"6739",6.574,7.017,12.212,5.731,11.11,6.053,8.051,7.504,8.279,6.263,5.731
"6740",7.54,7.22,10.085,5.849,7.284,5.062,9.51,5.498,8.061,5.394,5.062
"6741",8.25,10.029,9.487,6.558,7.29,5.637,9.499,8.111,7.263,5.151,5.151
"6742",9.232,11.132,9.67,8.412,8.554,7.539,9.026,8.256,8.69,8.133,7.539
"6743",14.739,10.112,8.634,10.021,9.665,6.317,11.111,8.02,7.188,8.095,6.317
"6744",11.955,9.88,6.719,9.996,5.9,3.848,8.119,7.348,11.355,11.07,3.848
"6745",12.063,9.791,7.203,9.741,6.089,9.343,8.68,7.542,11.643,12.988,6.089
"6746",9.927,9.733,6.302,8.488,5.932,8.523,11.334,5.293,10.39,21.639,5.293
"6747",7.176,10.182,9.045,5.563,9.073,9.777,10.358,6.321,11.955,16.931,5.563
"6748",6.98,9.689,11.264,7.713,4.343,7.977,6.12,4.56,16.482,11.696,4.343
"6749",11.931,5.763,9.474,9.153,4.853,4.535,10.089,4.869,18.272,9.649,4.535
"6750",10.611,6.258,7.316,9.267,6.662,7.947,8.34,4.492,15.142,6.576,4.492
"6751",11.074,8.384,8.961,8.956,8.185,6.669,9.854,6.684,9.974,7.148,6.669
"6752",11.421,8.017,8.514,9.336,1.785,7.647,10.756,5.578,11.087,8.87,1.785
"6753",12.095,4.914,5.207,8.345,4.323,8.335,11.86,9.299,8.448,10.262,4.323
"6754",12.88,5.584,6.158,9.497,7.902,8.644,10.618,9.159,10.91,8.555,5.584
"6755",11.395,5.969,6.331,9.363,12.886,9.884,10.06,9.511,7.262,6.855,5.969
"6756",9.591,6.415,6.456,6.088,12.882,7.5,9.8,9.841,7.206,8.885,6.088
"6757",8.721,7.338,5.154,9.366,11.381,8.196,10.867,7.485,4.831,9.036,4.831
"6758",11.063,5.23,6.255,9.893,14.275,9.589,7.554,7.489,3.717,9.6,3.717
"6759",11.099,4.899,5.861,9.557,13.77,8.535,8.013,9.739,6.656,6.828,4.899
"6760",12.257,6.675,5.596,8.234,15.691,9.665,10.001,7.187,9.383,8.022,5.596
"6761",11.636,5.097,6.178,8.467,13.683,9.807,11.572,6.719,11.304,6.397,5.097
"6762",16.432,6.134,8.655,8.786,9.901,10.39,11.249,7.62,7.879,5.563,5.563
"6763",16.485,3.8,8.382,6.303,11.912,11.223,11.721,7.931,7.054,8.193,3.8
"6764",14.552,7.811,4.672,7.396,13.138,11.334,12.034,11.027,8.404,6.028,4.672
"6765",11.575,8.168,8.887,6.866,12.124,9.015,12.075,8.934,7.44,7.809,6.866
"6766",10.354,7.842,6.954,7.811,11.618,7.04,9.158,9.919,7.865,8.947,6.954
"6767",11.293,5.557,7.045,6.146,9.453,6.966,10.258,10.453,8.229,7.889,5.557
"6768",7.952,6.539,8.122,10.84,11.143,9.602,10.085,7.161,9.119,6.507,6.507
"6769",8.617,6.057,10.406,9.993,15.538,9.762,9.557,8.826,4.833,6.13,4.833
"6770",11.408,7.733,10.384,12.133,14.652,10.597,9.846,10.687,5.946,9.182,5.946
"6771",9.535,5.097,10.14,10.474,14.617,7.037,11.312,11.289,8.404,10.656,5.097
"6772",9.768,4.897,9.704,12.471,14.817,8.104,10.784,10.05,8.884,9.734,4.897
"6773",8.257,8.572,9.504,14.102,16.697,9.403,10.367,8.753,6.718,7.735,6.718
"6774",9.033,6.403,10.075,11.658,14.527,10.916,10.185,6.339,7.769,6.818,6.339
"6775",9.502,9.192,8.239,11.705,13.09,11.303,9.406,7.519,10.6,5.739,5.739
"6776",10.617,9.576,8.495,11.091,9.411,11.802,7.542,8.43,11.029,8.697,7.542
"6777",12.194,9.351,9.376,10.326,8.229,11.383,9.924,7.137,10.939,6.213,6.213
"6778",10.149,8.128,8.311,10.498,7.756,7.515,10.185,7.364,10.625,6.198,6.198
"6779",8.862,10.173,8.258,9.581,8.917,8.987,9.502,8.933,9.572,5.879,5.879
"6780",10.835,8.513,8.599,11.748,12.006,10.396,10.715,7.586,11.578,5.958,5.958
"6781",8.762,8.591,8.923,9.997,11.468,9.746,11.059,6.818,12.661,6.362,6.362
"6782",10.492,9.268,8.628,8.93,11.709,7.425,10.343,6.189,12.424,8.619,6.189
"6783",10.594,7.144,7.269,9.935,10.035,9.095,10.238,6.66,11.63,9.003,6.66
"6784",10.46,8.704,8.177,7.454,11.978,10.938,9.503,6.446,8.928,11.193,6.446
"6785",10.953,15.821,12.843,7.871,8.639,9.169,8.35,4.876,9.098,7.907,4.876
"6786",8.431,11.741,7.441,8.957,10.545,8.303,8.656,6.522,6.447,7.788,6.447
"6787",11.654,10.13,7.068,9.24,10.336,7.865,9.362,9.282,8.655,7.65,7.068
"6788",11.954,9.37,7.797,10.31,9.439,7.662,11.44,10.695,6.326,9.747,6.326
"6789",11.245,11.221,7.416,8.029,11.419,5.983,9.588,9.458,6.699,9.362,5.983
"6790",9.673,10.439,9.797,10.086,9.801,6.962,11.245,9.532,10.018,8.794,6.962
"6791",10.054,9.26,11.749,10.096,10.977,5.828,8.977,7.19,11.402,9,5.828
"6792",12.18,7.224,11.235,8.332,8.073,8.172,10.135,8.429,9.812,8.824,7.224
"6793",10.144,9.38,9.993,8.832,9.232,7.32,10.575,5.134,7.511,7.733,5.134
"6794",8.14,7.93,9.063,11.976,10.311,6.059,8.102,4.502,6.993,8.774,4.502
"6795",9.441,9.21,9.397,9.194,8.219,16.267,7.452,4.595,7.482,9.606,4.595
"6796",9.934,6.782,10.444,11.262,9.612,15.123,7.872,5.896,8.814,9.553,5.896
"6797",9.283,7.029,10.515,10.523,9.946,14.255,8.337,9.896,10.745,9.625,7.029
"6798",9.097,9.282,9.751,11.73,8.092,8.059,5.184,7.167,10.713,9.972,5.184
"6799",9.1,8.703,9.193,10.17,6.278,7.839,7.015,9.511,9.24,12.283,6.278
"6800",8.167,7.089,7.602,8.415,7.344,7.387,6.355,7.027,12.916,8.703,6.355
"6801",9.265,5.457,7.988,6.815,6.12,6.559,8.808,8.703,12.679,6.916,5.457
"6802",8.944,6.501,8.072,8.842,9.09,7.271,8.812,9.231,12.681,7.828,6.501
"6803",9.384,6.266,7.898,7.365,6.393,7.398,7.392,8.503,10.945,7.145,6.266
"6804",8.388,5.525,10.069,7.377,11.331,9.99,7.856,5.444,11.276,8.007,5.444
"6805",8.774,5.481,10.656,9.201,12.176,8.555,8.536,7.989,10.789,9.095,5.481
"6806",9.821,8.949,8.676,9.756,12.926,7.339,12.348,9.478,10.294,8.21,7.339
"6807",9.734,10.88,8.573,10.317,11.089,5.763,11.145,10.877,9.42,8.194,5.763
"6808",8.959,9.564,7.909,9.928,11.478,6.379,10.691,8.098,11.458,5.85,5.85
"6809",8.249,11.982,7.549,9.692,10.532,7.999,10.635,6.458,10.235,8.706,6.458
"6810",7.89,10.674,6.253,8.313,10.192,8.012,10.699,7.971,8.127,6.531,6.253
"6811",8.335,8.22,8.117,9.007,10.043,8.628,11.238,8.412,5.945,8.029,5.945
"6812",6.603,12.206,9.546,8.673,9.966,9.105,12.208,8.547,7.34,8.274,6.603
"6813",8.444,8.349,7.826,8.077,11.729,5.732,11.241,8.057,9.78,6.847,5.732
"6814",6.584,7.671,8.274,7.256,9.493,6.647,7.985,5.732,8.268,8.243,5.732
"6815",9.971,8.862,6.691,8.986,0.339,6.415,4.232,6.024,13.813,6.507,0.339
"6816",14.532,6.244,7.988,6.781,4.966,7.301,5.037,5.87,10.146,8.034,4.966
"6817",9.387,10.219,6.352,6.818,5.084,9.422,7.035,7.977,10.589,6.991,5.084
"6818",11.208,7.652,7.862,10.2,7.789,8.532,8.39,5.769,14.441,9.808,5.769
"6819",13.989,8.361,7.241,10.346,9.909,7.211,8.635,6.305,16.451,8.131,6.305
"6820",12.528,6.407,6.635,11.785,6.395,7.164,8.728,5.032,16.786,8.317,5.032
"6821",11.761,9.173,5.814,13.998,5.25,7.372,2.978,3.972,13.212,9.721,2.978
"6822",9.044,8.713,5.78,12.122,3.855,7.647,5.679,5.508,12.621,12.386,3.855
"6823",10.979,9.483,8.274,12.973,4.39,5.872,5.726,3.483,13.284,12.292,3.483
"6824",15.583,9.062,9.785,11.697,3.418,8.071,8.351,5.757,11.663,8.611,3.418
"6825",13.21,7.062,9.949,10.911,6.322,13.287,8.135,5.062,11.832,9.519,5.062
"6826",14.414,9.026,10.188,11.726,6.847,11.647,9.432,9.765,11.917,11.353,6.847
"6827",11.346,9.785,6.873,8.184,7.048,10.947,9.777,6.207,13.377,9.371,6.207
"6828",8.271,6.111,6.562,7.045,6.219,10.652,7.67,5.94,15.339,5.988,5.94
"6829",7.174,6.554,8.951,9.074,7.337,9.733,8.173,9.561,14.744,4.027,4.027
"6830",8.37,9.281,9.804,10.968,6.208,9.882,8.185,7.493,14.723,11.561,6.208
"6831",14.474,12.392,10.487,11.541,8.276,8.825,4.348,6.204,13.404,5.711,4.348
"6832",16.256,11.91,8.087,13.561,9.28,9.025,6.905,5.284,13.166,4.773,4.773
"6833",13.124,9.067,9.152,10.543,8.639,11.94,7.091,6.607,8.48,4.673,4.673
"6834",11.218,8.077,9.617,9.7,11.468,9.333,8.951,8.008,13.127,4.093,4.093
"6835",10.793,8.76,8.828,12.683,13.268,6.751,3.121,6.779,20.21,5.025,3.121
"6836",11.723,8.866,9.636,7.177,12.345,5.831,6.247,7.34,16.611,4.453,4.453
"6837",9.798,8.096,8.24,13.979,15.12,3.297,8.424,4.838,11.891,3.444,3.297
"6838",5.706,7.591,7.36,9.812,11.642,3.773,8.945,7.122,11.475,5.454,3.773
"6839",9.136,6.041,4.944,12.386,5.675,3.544,8.689,4.725,12.09,6.54,3.544
"6840",7.974,10.358,12.152,12.096,3.702,5.05,8.554,8.435,11.035,8.088,3.702
"6841",11.361,8.161,7.617,11.116,3.377,5.209,8.624,4.863,10.025,6.468,3.377
"6842",14.149,8.753,7.265,10.65,1.271,7.599,5.306,5.381,11.734,3.87,1.271
"6843",13.304,8.449,6.686,13.653,6.017,7.618,4.164,4.588,12.666,7.04,4.164
"6844",10.866,7.406,6.396,13.688,6.153,7.424,7.878,7.543,12.135,9.57,6.153
"6845",8.255,6.573,5.228,13.202,4.216,9.45,6.913,7.992,11.047,5.906,4.216
"6846",6.341,6.496,4.338,8.312,2.055,6.113,4.643,6.736,8.496,6.633,2.055
"6847",5.797,5.998,4.786,5.202,2.897,7.275,4.724,4.394,7.56,7.072,2.897
"6848",4.144,5.978,4.143,3.881,5.688,7.712,4.367,5.04,10.093,7.895,3.881
"6849",3.959,8.07,6.864,4.567,5.375,10.468,5.935,7.853,5.435,7.205,3.959
"6850",2.86,13.006,7.621,4.732,11.579,7.008,5.01,7.697,2.876,5.067,2.86
"6851",5.154,10.93,5.208,5.903,12.841,5.156,4.006,5.497,3.832,4.762,3.832
"6852",5.524,7.91,1.512,4.451,12.482,2.214,4.835,3.866,3.639,3.55,1.512
"6853",9.86,6.783,4.517,2.839,9.331,1.64,3.738,6.301,4.96,3.947,1.64
"6854",8.442,4.759,5.259,4.982,10.058,6.744,5.825,4.905,4.882,5.017,4.759
"6855",5.622,5.938,5.768,6.381,7.886,11.027,12.068,4.307,6.942,4.513,4.307
"6856",4.912,9.303,0.735,0.306,9.162,4.26,4.961,4.516,7.275,4.467,0.306
"6857",3.59,4.364,0.922,1.536,8.469,3.968,5.174,4.8,7.85,5.39,0.922
"6858",6.719,3.244,3.749,2.571,7.209,9.881,5.708,3.735,8.101,6.222,2.571
"6859",6.989,4.298,3.147,3.714,10.347,9.392,2.897,1.815,9.111,5.21,1.815
"6860",4.449,4.154,4.714,1.495,10.439,3.732,1.873,1.615,9.421,10.78,1.495
"6861",3.799,5.358,2.828,1.213,9.67,5.615,2.899,3.046,10.206,13.518,1.213
"6862",4.709,4.205,4.099,3.707,13.524,2.466,8.05,3.104,8.703,12.33,2.466
"6863",3.469,3.089,1.352,5.071,14.064,1.592,7.132,1.078,5.318,6.385,1.078
"6864",1.188,3.169,4.368,4.027,8.68,8.377,4.866,3.08,6.039,5.864,1.188
"6865",3.358,5.071,1.444,3.962,8.147,6.912,4.764,3.575,5.211,11.553,1.444
"6866",3.186,3.181,4.224,7.756,10.843,1.956,2.423,9.422,5.771,12.354,1.956
"6867",2.73,1.894,7.179,6.967,8.809,0.576,3.914,12.58,6.35,4.908,0.576
"6868",0.284,4.837,2.26,9.675,6.801,1.263,4.671,12.068,5.27,4.627,0.284
"6869",-2.872,4.513,7.066,4.798,4.134,0.989,7.96,10.966,5.675,5.287,-2.872
"6870",-2.484,3.618,7.775,0.576,2.299,5.169,4.612,10.011,7.286,6.681,-2.484
"6871",-4.713,2.083,6.215,4.96,2.842,4.641,-0.323,7.767,6.288,6.253,-4.713
"6872",-4.39,2.302,5.465,4.611,6.149,8.384,-2.259,4.955,5.863,4.104,-4.39
"6873",-1.44,4.366,1.573,2.161,4.66,4.981,-5.002,4.024,6.126,3.227,-5.002
"6874",-2.792,2.325,8.776,0.854,0.91,2.253,-2.963,4.858,2.573,3.825,-2.963
"6875",-2.091,0.288,3.013,-1.291,-0.372,5.493,0.49,7.035,-1.461,6.852,-2.091
"6876",-3.079,4.151,0.546,-1.587,-2.406,7.79,-0.585,4.125,0.471,2.233,-3.079
"6877",-3.591,8.65,5.203,4.319,0.854,5.418,-1.528,2.982,-0.491,4.17,-3.591
"6878",-4.502,8.569,6.515,4.016,4.463,11.988,2.992,1.522,0.015,4.201,-4.502
"6879",4.484,3.912,3.11,9.254,1.79,11.824,7.545,1.344,-2.053,3.159,-2.053
"6880",7.103,3.868,7.311,4.413,6.226,4.927,7.855,5.567,1.926,0.787,0.787
"6881",5.134,3.445,10.839,-1.019,5.184,3.787,9.2,3.107,1.444,0.473,-1.019
"6882",2.75,3.095,10.252,-0.164,6.945,1.136,9.944,4.572,4.077,-0.371,-0.371
"6883",2.254,6.12,6.161,1.746,3.654,0.412,11.765,3.661,4.504,4.418,0.412
"6884",2.219,-0.788,2.311,2.405,0.103,1.347,6.476,7.478,3.933,3.979,-0.788
"6885",6.543,2.167,5.188,0.318,-0.3,1.714,9.362,3.976,0.751,1.454,-0.3
"6886",1.966,2.809,5.678,2.49,-0.56,4.303,9.407,-2.659,-0.305,2.112,-2.659
"6887",2.136,-1.108,4.837,4.067,0.221,4.21,9.013,-1.927,2.644,1.508,-1.927
"6888",9.189,0.843,3.486,6.903,-2.26,3.686,6.399,-1.684,4.979,4.492,-2.26
